condition,step,hypothesis,expected_action,origin,origin_odo
rawlogistic/s40_off,183,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,183,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,184,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,184,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,184,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,184,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,185,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,185,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,185,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,185,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,186,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,186,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,186,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,186,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,187,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,187,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,187,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,187,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,188,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,188,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,188,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,188,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,189,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,189,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,189,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,189,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,190,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,190,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,190,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,190,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,191,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,191,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,191,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,191,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,192,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,192,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,192,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,192,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,193,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,193,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,193,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,193,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,194,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,194,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,194,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,194,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,195,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,195,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,195,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,195,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,196,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,196,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,196,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,196,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,197,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,197,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,197,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,197,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,198,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,198,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,198,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,198,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,199,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,199,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,199,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,199,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,200,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,200,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,200,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,200,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,201,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,201,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,201,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,201,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,202,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,202,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,202,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,202,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,203,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,203,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,203,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,203,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,204,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,204,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,204,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,204,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,205,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,205,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,205,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,205,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,206,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,206,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,206,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,206,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,207,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,207,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,207,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,207,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,208,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,208,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,208,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,208,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,209,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,209,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,209,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,209,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,210,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,210,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,210,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,210,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,211,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,211,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,211,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,211,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,212,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,212,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,212,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,212,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,213,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,213,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,213,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,213,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,214,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,214,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,214,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,214,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,215,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,215,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,215,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,215,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,216,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,216,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,216,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,216,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,217,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,217,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,217,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,217,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,218,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,218,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,218,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,218,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,219,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,219,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,219,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,219,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,220,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,220,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,220,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,220,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,221,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,221,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,221,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,221,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,222,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,222,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,222,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,222,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,223,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,223,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,223,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,223,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,224,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,224,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,224,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,224,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,225,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,225,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,225,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,225,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,226,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,226,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,226,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,226,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,227,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,227,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,227,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,227,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,228,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,228,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,228,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,228,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,229,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,229,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,229,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,229,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,230,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,230,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,230,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,230,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,231,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,231,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,231,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,231,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,232,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,232,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,232,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,232,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,233,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,233,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,233,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,233,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,234,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,234,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,234,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,234,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,235,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,235,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,235,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,235,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,236,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,236,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,236,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,236,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,237,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,237,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,237,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,237,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,238,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,238,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,238,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,238,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,239,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,239,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,239,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,239,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,240,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,240,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,240,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,240,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,241,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,241,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,241,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,241,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,242,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,242,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,242,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,242,d(item_7),move_to(?target=item_7),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,243,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,243,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,243,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,244,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,244,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,244,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,245,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,245,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,245,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,246,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,246,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,246,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,247,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,247,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,247,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,248,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,248,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,248,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,249,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
rawlogistic/s40_off,249,d(item_5),move_to(?target=item_5),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,249,d(item_6),move_to(?target=item_6),"(-24.564423094144445, 485.77340307342376)",2220.0
rawlogistic/s40_off,250,ac,move_to(?target=ac_switch_0),"(100, 550)",0.0
